#{"t_start": 1693636690.0842626, "env_id": "plainQuadruped-v2"}
r,l,t
-5392.906307,1620,5.678604
-5010.844024,1511,8.90915
-5928.916366,2277,13.252605
-9861.432957,5001,23.70485
-6962.005366,5001,34.017072
-12454.624643,5001,44.556106
-7417.192701,3326,51.649541
-4273.811602,1201,55.46883
-3337.52265,967,57.392575
-3673.581121,1063,59.682966
-10908.11746,5001,70.68381
-8977.09959,3107,78.397247
-1842.860848,299,79.172951
-7997.596678,3248,86.366626
-8735.924217,3364,94.129147
-5680.396138,1921,98.246043
-11393.391528,4471,107.289626
-2142.084353,402,108.346585
-3668.951055,1097,111.774969
-6153.761949,3305,118.86859
-6230.165302,2978,125.389201
-4082.700329,1158,127.695293
-4462.726965,1295,131.388697
-2717.073564,601,132.63783
-6641.684689,2219,136.893702
-3485.783556,858,138.613262
-5126.521671,1788,142.923027
-4793.690572,1563,147.602705
-3617.30291,1066,149.609423
-3607.616244,1115,151.929722
-3944.965489,1166,154.525076
-4998.753688,1840,158.630085
-5245.040502,1720,161.679404
-2046.892896,371,162.659293
-1931.151925,328,163.395452
-2821.667127,635,165.860726
-1820.198287,291,166.581375
-5644.727624,1829,170.35618
-5550.442349,1824,174.187336
-3019.471736,845,176.171218
-7202.340829,3336,184.107611
-2206.760975,422,185.052468
-4237.842924,1272,187.68886
-6790.875396,2282,192.575816
-2097.671175,389,193.500656
-2219.73305,432,194.513574
-1916.603994,323,195.276267
-5785.728796,2273,200.069616
-5551.148134,1838,205.003619
-3958.55954,1168,207.621995
-4205.143705,1227,210.293418
-5078.676723,1467,213.328171
-4269.184999,1240,216.094681
-3576.944189,995,218.225615
-5843.819531,2258,224.166463
-2401.48443,503,225.407588
-5349.0989,1578,228.967818
-3896.812914,1079,231.382008
-3615.340967,951,233.419857
-5019.713792,1760,237.138231
-3598.273932,984,239.257153
-5446.560744,2036,244.448866
-1761.259551,270,245.138491
-2170.889184,409,246.180437
-7036.900705,2301,251.191983
-1710.648068,252,251.830563
-10316.712937,3981,260.690967
-7453.398951,3038,267.420072
-11430.103139,5001,278.554569
-3319.362844,864,280.461299
-4553.111745,1706,284.234722
-4592.63874,1361,287.348547
-3088.142186,876,289.271292
-4475.276032,1624,292.682386
-3726.325145,1067,295.817568
-2565.950276,546,297.123753
-6752.765428,2232,301.976155
-2358.969853,487,303.199265
-1807.456091,286,303.901902
-4430.505219,1356,306.994708
-1836.238366,295,307.73538
-6345.468051,2061,312.057301
-3954.522226,1129,315.26121
-1935.272137,330,315.982865
-2214.797276,428,316.920715
-1986.530755,348,317.769486
-8893.987346,3490,325.205231
-3765.170276,1014,327.389212
-1877.448067,312,328.149903
-1928.435268,329,328.950629
-5925.847364,1922,333.831715
-1920.929907,325,334.5864
-4311.57721,1468,337.763282
-2011.822227,358,338.624063
-1969.452894,342,339.440804
-2331.248262,472,340.501766
-9219.215656,3550,348.311852
-3750.863893,1063,350.672994
-10279.373254,5001,361.980552
-3016.728275,884,364.114814
-4362.043334,1255,366.821616
-2149.856925,406,367.799724
-1850.667386,300,368.609302
-9644.406067,5001,379.670064
