#{"t_start": 1701374656.4279506, "env_id": "modulating_slopeEnv"}
r,l,t
-1858.383651,261,1.217364
-962.972006,563,2.09863
-1070.222917,352,2.716436
-1654.213761,264,3.167055
-2047.62698,308,3.701113
-1716.640117,379,4.362532
-1136.927747,240,4.840767
-1357.208779,280,5.426605
-1656.590614,325,6.091671
-1181.458408,306,6.737805
-1338.294797,256,7.302655
-1394.600379,280,7.848494
-1556.942076,241,8.399705
-1947.110506,495,9.326519
-1288.5856,239,9.820688
-1628.251165,270,10.30493
-1641.10254,295,10.855353
-1764.212595,266,11.356952
-1311.438844,270,11.863031
-1538.772644,265,12.334944
-1175.13111,310,12.880393
-920.579415,729,14.002121
-1490.423177,264,14.514064
-1179.638903,259,15.033484
-1678.644881,291,15.560499
-1150.747331,244,16.01309
-1475.730483,294,16.549721
-2968.110816,456,17.281225
-1718.052658,290,17.751496
-1779.537573,314,18.261354
-1055.011506,356,18.842258
-1869.616308,290,19.325215
-1608.18774,451,20.068825
-1251.907146,292,20.552567
-1306.113333,258,21.018734
-1766.003037,262,21.505129
-1682.708869,272,21.965844
-1584.211859,270,22.420101
-1276.938957,243,22.836279
-1244.431031,258,23.286809
-1312.412156,288,23.759449
-1606.609361,301,24.26018
-1338.6417,319,24.781098
-1316.540066,299,25.259069
-2494.158758,593,26.142129
-1885.804489,283,26.634023
-1407.076574,268,27.126954
-1221.796208,243,27.546001
-1041.824904,265,28.010669
-2468.161307,418,28.657798
-1838.211429,515,29.427482
-1492.692989,302,29.929686
-1134.180423,233,30.339319
-1470.787187,276,30.800483
-1096.845004,320,31.325553
-1969.192153,304,31.830222
-1304.608758,247,32.247461
-1274.130744,342,32.788017
-1163.056051,242,33.199173
-1378.377139,266,33.658444
-1853.135392,269,34.109808
-1360.801559,245,34.526217
-1438.285704,286,35.00191
-1599.276718,265,35.458233
-2079.957694,429,36.105957
-1457.646504,295,36.588243
-1064.944777,312,37.094372
-1759.049836,322,37.614454
-1701.207468,284,38.084983
-1395.861139,361,38.658964
-1508.649555,258,39.104821
-1442.496071,377,39.690676
