Wall time,Step,Value
1703163417.423678,16384,-1451.803955078125
1703163442.3210595,32768,-1506.9161376953125
1703163468.391509,49152,-1488.453857421875
1703163493.8023937,65536,-1436.26611328125
1703163519.856595,81920,-1338.1771240234375
1703163546.3423533,98304,-1283.1875
1703163572.927733,114688,-1369.993408203125
1703163599.1297936,131072,-1309.0634765625
1703163624.122523,147456,-1271.39892578125
1703163649.62797,163840,-1205.9696044921875
1703163674.665747,180224,-1260.8035888671875
1703163698.82555,196608,-1258.51611328125
1703163722.8939073,212992,-1275.588134765625
1703163746.3096569,229376,-1349.9815673828125
1703163769.7454994,245760,-1178.10546875
1703163793.1613786,262144,-1047.2430419921875
1703163816.7956915,278528,-961.9239501953125
1703163839.9353778,294912,-955.75390625
1703163863.2172678,311296,-832.01318359375
1703163885.998154,327680,-680.3151245117188
1703163909.207874,344064,-649.7012329101562
1703163932.4392967,360448,-602.537109375
1703163954.879548,376832,-436.4753723144531
1703163977.52459,393216,-298.8226318359375
1703164000.1360018,409600,-73.593017578125
1703164022.572588,425984,-113.89483642578125
1703164044.9898646,442368,77.63565826416016
1703164067.6366773,458752,276.9894714355469
1703164090.0665805,475136,447.31500244140625
1703164112.17997,491520,694.8399047851562
1703164134.1633964,507904,847.3961181640625
1703164156.3410966,524288,1029.7783203125
1703164178.250767,540672,1206.84765625
1703164199.9880962,557056,1410.344970703125
1703164221.9767609,573440,1489.4249267578125
1703164243.6080132,589824,1669.4925537109375
1703164264.9733558,606208,1881.9010009765625
1703164286.0882833,622592,1930.15771484375
1703164307.8961365,638976,2047.616943359375
1703164329.496445,655360,2146.0908203125
1703164350.7154784,671744,2322.37841796875
1703164372.0150316,688128,2523.215576171875
1703164393.0870433,704512,2946.098388671875
1703164414.0410185,720896,3032.310546875
1703164434.9976475,737280,3386.961181640625
1703164455.9458926,753664,3565.98095703125
1703164477.0268168,770048,3790.524169921875
1703164497.8570013,786432,3895.581787109375
1703164518.7431204,802816,4215.05615234375
1703164539.6850815,819200,4492.70458984375
1703164560.694417,835584,4649.421875
1703164581.2012262,851968,4769.013671875
1703164602.160113,868352,5385.9443359375
1703164623.1356113,884736,5579.65625
1703164644.0359466,901120,5772.84375
1703164664.742812,917504,5967.162109375
1703164685.6787357,933888,6275.2900390625
1703164706.4945736,950272,6389.43994140625
1703164727.326244,966656,6534.32177734375
1703164748.0664415,983040,6819.7109375
1703164769.0283804,999424,7029.1171875
1703164789.7402427,1015808,7296.36572265625
1703164810.5407398,1032192,7464.79296875
1703164831.3046675,1048576,7751.88525390625
1703164852.077637,1064960,8037.5361328125
1703164872.7165077,1081344,8469.9384765625
1703164893.388274,1097728,8959.38671875
1703164913.9629972,1114112,9429.5908203125
1703164934.8403392,1130496,9712.6630859375
1703164955.2548413,1146880,9981.875
1703164976.165812,1163264,10387.64453125
1703164996.5982707,1179648,10568.9130859375
1703165017.4463649,1196032,11139.44921875
1703165037.8426507,1212416,11358.6591796875
1703165058.5643163,1228800,11782.1064453125
1703165079.3883927,1245184,11904.34375
1703165100.2073643,1261568,12301.31640625
1703165120.7134967,1277952,12431.2568359375
1703165141.5298471,1294336,12952.4921875
1703165162.2484026,1310720,13288.458984375
1703165183.1725643,1327104,13485.4501953125
1703165203.8701646,1343488,13802.9052734375
1703165224.8603806,1359872,14072.1904296875
1703165245.600486,1376256,14309.0595703125
1703165266.431153,1392640,14473.349609375
1703165287.1630216,1409024,14633.93359375
1703165307.9844441,1425408,14960.5849609375
1703165328.6090796,1441792,15107.4150390625
1703165349.397637,1458176,15609.8310546875
1703165370.0024693,1474560,15490.1591796875
1703165390.5333662,1490944,15624.6640625
1703165411.2130914,1507328,16055.640625
1703165431.8139343,1523712,16210.2197265625
1703165452.2667341,1540096,16480.0859375
1703165472.8428893,1556480,16592.455078125
1703165493.486956,1572864,16881.23046875
1703165513.9339468,1589248,17036.11328125
1703165534.369362,1605632,17476.23046875
1703165555.013005,1622016,17548.39453125
1703165575.5528574,1638400,17629.2890625
1703165596.1145842,1654784,17734.90625
1703165616.8276186,1671168,17305.29296875
1703165637.543475,1687552,17409.736328125
1703165658.288985,1703936,17457.595703125
1703165678.8564212,1720320,17661.736328125
1703165699.1586962,1736704,17623.2578125
1703165719.8735561,1753088,17935.953125
1703165740.5867388,1769472,17822.744140625
1703165761.174365,1785856,17992.521484375
1703165781.7679887,1802240,18131.07421875
1703165802.6008205,1818624,17952.6640625
1703165823.1079183,1835008,18039.103515625
1703165843.869107,1851392,17739.947265625
1703165864.4755301,1867776,17416.5546875
1703165885.3142073,1884160,17298.216796875
1703165906.172478,1900544,17097.962890625
1703165926.8282478,1916928,16929.734375
1703165947.5196116,1933312,16820.669921875
1703165968.3594456,1949696,16827.009765625
1703165989.1043148,1966080,16564.943359375
1703166009.8018978,1982464,16516.54296875
1703166030.781007,1998848,16253.4306640625
1703166051.3589365,2015232,16367.81640625
