Wall time,Step,Value
1703135331.4802175,16384,-1520.1951904296875
1703135358.7137127,32768,-1547.168212890625
1703135386.3828082,49152,-1514.9090576171875
1703135414.213029,65536,-1436.158447265625
1703135443.1848757,81920,-1425.472412109375
1703135470.5375478,98304,-1455.054443359375
1703135497.495532,114688,-1464.9405517578125
1703135524.6126962,131072,-1436.4427490234375
1703135551.5138352,147456,-1462.848876953125
1703135578.8134367,163840,-1414.879638671875
1703135605.913391,180224,-1325.91455078125
1703135632.710916,196608,-1339.9556884765625
1703135658.6201394,212992,-1377.367431640625
1703135683.9533982,229376,-1307.5758056640625
1703135709.8362362,245760,-1292.0352783203125
1703135735.288791,262144,-1308.6785888671875
1703135760.1195185,278528,-1208.147705078125
1703135784.7759807,294912,-1115.5963134765625
1703135808.8865476,311296,-1038.1605224609375
1703135833.9160786,327680,-1031.381591796875
1703135857.6008894,344064,-973.1149291992188
1703135880.8242204,360448,-1035.992431640625
1703135903.8234477,376832,-1001.7039184570312
1703135927.4244645,393216,-778.3096923828125
1703135950.4691854,409600,-572.7284545898438
1703135973.6353424,425984,-448.5283508300781
1703135997.144963,442368,-357.00677490234375
1703136019.9869447,458752,-219.7179718017578
1703136042.736842,475136,-177.0960235595703
1703136065.4309115,491520,-215.5489501953125
1703136087.6815624,507904,-36.26671600341797
1703136110.3967967,524288,153.4679412841797
1703136132.8995326,540672,438.6684265136719
1703136155.335999,557056,721.5123901367188
1703136177.8194337,573440,937.9677124023438
1703136200.3649633,589824,1093.65185546875
1703136222.9332483,606208,1162.987060546875
1703136245.4201202,622592,1307.89990234375
1703136267.474223,638976,1335.324462890625
1703136289.8730054,655360,1452.902099609375
1703136312.1732213,671744,1570.374755859375
1703136334.3749723,688128,1606.4169921875
1703136356.6062028,704512,1713.1883544921875
1703136378.822052,720896,1713.326416015625
1703136400.9381964,737280,2055.06787109375
1703136422.864552,753664,2061.65966796875
1703136444.6252394,770048,2177.472412109375
1703136466.9197521,786432,2094.80126953125
1703136489.2269576,802816,2177.978515625
1703136511.2721784,819200,2284.242919921875
1703136533.2727833,835584,2447.544189453125
1703136555.3546822,851968,2500.578369140625
1703136577.12928,868352,2645.497802734375
1703136598.7535024,884736,2697.172607421875
1703136620.5741277,901120,2689.50244140625
1703136642.333497,917504,2863.745849609375
1703136664.214417,933888,2913.380126953125
1703136686.2405863,950272,3096.0478515625
1703136707.943362,966656,3148.142578125
1703136729.5982943,983040,3327.385498046875
1703136751.6184113,999424,3326.233154296875
1703136773.096642,1015808,3299.71142578125
1703136794.669757,1032192,3438.75732421875
1703136816.2861326,1048576,3540.931640625
1703136837.6243746,1064960,3566.28955078125
1703136858.7712727,1081344,3491.23291015625
1703136880.1032853,1097728,3527.856689453125
1703136901.1786256,1114112,3748.890380859375
1703136922.287016,1130496,3866.234619140625
1703136943.269751,1146880,4127.87939453125
1703136964.4841003,1163264,4231.94384765625
1703136985.1628969,1179648,4306.93310546875
1703137005.9744136,1196032,4660.04931640625
1703137026.5478387,1212416,4970.359375
1703137047.4769669,1228800,4988.8095703125
1703137068.4113538,1245184,5434.62109375
1703137089.1537642,1261568,5676.93798828125
1703137109.7073405,1277952,5890.0537109375
1703137130.2729175,1294336,6120.50048828125
1703137150.7112894,1310720,6548.66455078125
1703137171.2179568,1327104,6737.59130859375
1703137192.2058325,1343488,6757.1806640625
1703137213.0105085,1359872,6976.2958984375
1703137233.4804096,1376256,7193.80078125
1703137254.4595816,1392640,7302.166015625
1703137275.3180177,1409024,7403.55810546875
1703137296.320423,1425408,7499.98388671875
1703137316.984243,1441792,7957.9296875
1703137337.404377,1458176,7967.84423828125
1703137358.4017794,1474560,8285.419921875
1703137379.0173974,1490944,8476.451171875
1703137399.6176064,1507328,8494.1845703125
1703137420.5370564,1523712,8830.5810546875
1703137441.03951,1540096,8819.1943359375
1703137461.726532,1556480,9243.0517578125
1703137482.3946552,1572864,9403.2158203125
1703137502.927996,1589248,9609.388671875
1703137523.4804838,1605632,9993.80078125
1703137543.8218474,1622016,10252.7373046875
1703137564.4491377,1638400,10558.6640625
1703137584.9874418,1654784,10837.705078125
1703137605.7532427,1671168,10864.09375
1703137626.5197928,1687552,11116.044921875
1703137647.118109,1703936,11410.9365234375
1703137667.745345,1720320,11559.0068359375
1703137688.4249296,1736704,11532.708984375
1703137708.9735348,1753088,11784.650390625
1703137729.5983038,1769472,12013.9755859375
1703137750.1128743,1785856,12085.98046875
1703137771.1082578,1802240,12280.8798828125
1703137791.7538965,1818624,12408.3740234375
1703137812.4342508,1835008,12648.82421875
1703137832.9393094,1851392,12627.603515625
1703137853.547608,1867776,12786.19921875
1703137874.3090518,1884160,12858.0244140625
1703137896.0579014,1900544,12890.6181640625
1703137916.8288982,1916928,12827.37890625
1703137937.789834,1933312,12479.7021484375
1703137958.6584468,1949696,12143.48046875
1703137979.1280196,1966080,11893.55078125
1703137999.9839296,1982464,12077.1708984375
1703138020.6933768,1998848,12021.6923828125
1703138041.4476674,2015232,11938.61328125
1703138062.2153044,2031616,12196.2841796875
1703138082.9346428,2048000,12391.8974609375
1703138103.5926507,2064384,12582.248046875
1703138124.4967787,2080768,12476.6494140625
1703138145.0795941,2097152,12509.29296875
1703138165.9657207,2113536,12458.7529296875
1703138186.4638703,2129920,12562.80859375
1703138207.0446937,2146304,12699.43359375
1703138227.5620086,2162688,12874.951171875
1703138248.2622745,2179072,12941.8359375
1703138268.5949826,2195456,13089.763671875
1703138289.52357,2211840,13149.548828125
1703138310.0587542,2228224,13480.130859375
1703138330.3626251,2244608,13274.033203125
1703138350.8226779,2260992,13718.515625
1703138371.482937,2277376,13685.509765625
1703138391.8638337,2293760,13781.3369140625
1703138412.4646401,2310144,14088.466796875
1703138432.8910484,2326528,14063.6123046875
1703138453.4461384,2342912,13963.8515625
1703138473.9163685,2359296,14291.9091796875
1703138494.5568027,2375680,14441.04296875
1703138515.0712616,2392064,14182.86328125
1703138535.830043,2408448,14537.7236328125
1703138556.2818432,2424832,14590.423828125
1703138577.0278974,2441216,14711.810546875
1703138597.3684623,2457600,14803.33203125
1703138618.1715128,2473984,14988.3994140625
1703138638.5174732,2490368,15103.4716796875
1703138659.0632079,2506752,15433.962890625
1703138679.65743,2523136,15292.2353515625
1703138700.4344676,2539520,15336.875
1703138720.9645672,2555904,15423.927734375
1703138741.7090302,2572288,15553.525390625
1703138762.0362785,2588672,15879.935546875
1703138782.5556035,2605056,16465.224609375
1703138802.8704429,2621440,16850.673828125
1703138823.3347998,2637824,17065.78125
1703138843.7434177,2654208,17387.595703125
1703138864.2148914,2670592,17826.26953125
1703138884.7501383,2686976,18124.95703125
1703138905.2461436,2703360,18437.09765625
1703138925.8194115,2719744,18471.32421875
1703138946.3142235,2736128,18679.4453125
1703138966.838421,2752512,18790.630859375
1703138987.4346623,2768896,19026.61328125
1703139007.8118057,2785280,19345.662109375
1703139028.4465725,2801664,19447.953125
1703139048.6598575,2818048,19776.341796875
1703139069.2016196,2834432,20139.8359375
1703139089.5691535,2850816,20253.693359375
1703139110.1038957,2867200,20418.759765625
1703139130.450663,2883584,20629.22265625
1703139150.8557374,2899968,20928.890625
1703139171.7206075,2916352,20809.439453125
1703139192.3626745,2932736,20961.7421875
1703139212.839969,2949120,21056.111328125
1703139233.4857879,2965504,21647.705078125
1703139253.8359985,2981888,21917.06640625
1703139274.6263232,2998272,21777.380859375
1703139295.2099192,3014656,22053.97265625
1703139315.8682714,3031040,22254.75390625
1703139336.3652034,3047424,22525.5546875
1703139357.0098836,3063808,22844.53515625
1703139377.5902433,3080192,23079.384765625
1703139398.0489273,3096576,23354.1015625
1703139418.5762215,3112960,23663.638671875
1703139439.0538387,3129344,23667.740234375
1703139459.6122265,3145728,23760.732421875
1703139480.0639346,3162112,24053.875
1703139500.510596,3178496,24077.390625
1703139521.044033,3194880,24320.025390625
1703139541.3970623,3211264,24446.5234375
1703139561.9489605,3227648,24658.388671875
1703139582.206669,3244032,24889.564453125
1703139602.710935,3260416,24908.791015625
1703139623.1279657,3276800,25349.31640625
1703139643.40264,3293184,25439.62109375
1703139663.8842857,3309568,25665.416015625
1703139684.5481353,3325952,25698.013671875
1703139705.1595078,3342336,25865.673828125
1703139725.5239987,3358720,25885.193359375
1703139746.124509,3375104,26232.65625
1703139766.820617,3391488,26292.646484375
1703139787.5181835,3407872,26347.009765625
1703139808.0654428,3424256,26421.189453125
1703139828.6232953,3440640,26651.794921875
1703139849.2775407,3457024,26568.23828125
1703139869.8955986,3473408,26853.98046875
1703139890.5133054,3489792,26946.26953125
1703139910.9094224,3506176,27012.220703125
1703139931.4764805,3522560,27345.849609375
1703139952.05869,3538944,27883.818359375
