#{"t_start": 1703033530.234169, "env_id": "modulating_slopeEnv"}
r,l,t
-1369.73343,276,0.885902
-1950.42271,307,1.395533
-1669.12112,302,1.898762
-1225.362311,213,2.291987
-1292.282648,248,2.709601
-1298.454369,283,3.178681
-1843.276317,345,3.733763
-1145.785357,255,4.17219
-1902.111261,362,4.750226
-1594.029575,349,5.290449
-1885.144851,338,5.826711
-1508.825691,310,6.334688
-1651.42904,302,6.838523
-1428.482024,290,7.314692
-1288.96455,516,8.079621
-1287.405479,380,8.678092
-1516.240236,426,9.328573
-863.441281,399,9.941614
-1342.405627,351,10.511781
-2138.685962,365,11.089674
-1391.108313,292,11.57311
-1129.31938,255,12.0207
-1288.998914,284,12.489779
-1171.486852,377,13.081614
-1561.660842,275,13.541562
-1664.296074,242,13.951932
-1011.423457,355,14.532055
-991.916532,404,15.168662
-1266.923208,358,15.748354
-1363.367075,339,16.287708
-1366.228048,243,16.706724
-1480.491273,311,17.221501
-1378.386182,302,17.730981
-1458.490711,321,18.253045
-2338.597048,382,18.855184
-597.761395,646,19.761956
-1683.083372,251,20.19933
-1259.575596,305,20.711552
-1605.003358,306,21.219963
-1278.392708,337,21.756957
-1498.86284,290,22.242353
-1479.986599,303,22.750633
-1804.740437,313,23.263806
-1666.898301,362,23.839375
-1074.979041,250,24.260555
-1944.649029,361,24.841855
-1991.550744,368,25.433151
-1330.934885,301,25.945503
-1546.853872,331,26.48094
-1312.498524,359,27.058405
-1269.709569,323,27.586351
-1373.063173,308,28.097071
-1650.603598,362,28.681429
-1468.851319,346,29.230355
-1989.688789,303,29.736412
-1121.121841,296,30.219688
-1519.6398,249,30.642694
-1813.915528,304,31.152295
-1917.138491,330,31.6968
-1578.586904,308,32.211223
-1342.95391,332,32.748134
-1645.130996,388,33.347766
-1261.250459,329,33.88983
-1258.360014,214,34.280854
-1508.961983,356,34.855439
-1765.012013,280,35.321247
-1129.484892,313,35.845522
-1727.253546,326,36.367107
-1255.140265,260,36.81996
-1112.658832,274,37.282681
-1436.435063,348,37.839582
-1325.462169,276,38.30579
-1424.973508,309,38.820998
-1547.592637,302,39.331603
-1298.434278,300,39.822607
-1375.047913,266,40.277292
-1106.665875,403,40.908194
-1710.285633,319,41.427414
-1336.343663,218,41.822852
-1661.680033,358,42.394115
-1503.026452,349,42.942697
-1169.772225,437,43.605679
-1449.430076,323,44.133531
-1585.167531,326,44.663985
-1400.416382,309,45.175089
-1233.676222,348,45.728433
-1369.08035,249,46.152203
-2185.781568,375,46.747079
-1581.603117,319,47.267291
-1674.182,304,47.772743
-1089.467839,307,48.284929
-1336.330226,230,48.690557
-1072.876284,246,49.109642
-1609.645031,358,49.68238
-1329.103213,367,50.26857
-1782.764078,450,50.939681
-1497.015161,357,51.517946
-1165.45116,321,52.046988
-1333.317474,306,52.557319
-1459.448753,316,53.07851
-1250.303342,268,53.535208
-1664.017579,369,54.128169
-1811.608557,285,54.60692
-1662.498594,346,55.156731
-1813.434247,436,55.823328
-2062.36178,455,56.510194
-1556.530477,331,57.04132
-1455.493312,335,57.580761
-1340.030576,246,57.998661
-1432.245224,278,58.465646
-1455.787955,288,58.943594
