Wall time,Step,Value
1702242826.0461698,8388608,38322.1484375
1702242911.4206705,8454144,39109.28125
1702242996.8284554,8519680,39630.5546875
1702243082.472704,8585216,40081.40234375
1702243168.1719477,8650752,40919.0234375
1702243253.807945,8716288,41622.03515625
1702243339.3350487,8781824,41999.94921875
1702243425.0263262,8847360,42565.6875
1702243510.5978901,8912896,42718.2421875
1702243595.986897,8978432,43209.5859375
1702243681.120593,9043968,43842.91796875
1702243766.0920918,9109504,44103.4921875
1702243851.4987905,9175040,44214.0859375
1702243936.9204416,9240576,44643.3828125
1702244021.950793,9306112,45356.4453125
1702244106.642375,9371648,45264.92578125
1702244191.491827,9437184,44814.921875
1702244276.0977268,9502720,44712.69140625
1702244361.2627323,9568256,43951.5703125
1702244446.4435544,9633792,43840.359375
1702244531.3251522,9699328,43375.94140625
1702244616.4617918,9764864,42728.078125
1702244701.3607557,9830400,42286.6875
1702244786.378603,9895936,41991.1484375
1702244871.917653,9961472,42032.50390625
1702244957.3638182,10027008,41789.61328125
