Wall time,Step,Value
1702605247.0292342,16384,-1250.302001953125
1702605263.174938,32768,-1203.594970703125
1702605278.7141771,49152,-1015.9193725585938
1702605294.1977222,65536,-667.6183471679688
1702605309.9375644,81920,-623.2894897460938
1702605326.9571414,98304,-684.6779174804688
1702605342.5090652,114688,-461.05029296875
1702605358.1010778,131072,-93.15202331542969
1702605373.7703314,147456,150.98350524902344
1702605389.939357,163840,143.9627227783203
1702605404.9819062,180224,727.2059326171875
1702605420.242893,196608,916.0364990234375
1702605435.247089,212992,1598.1204833984375
1702605449.5347462,229376,2328.880126953125
1702605463.5919042,245760,2904.2978515625
1702605478.847855,262144,3728.82861328125
1702605493.3773804,278528,4797.3623046875
1702605507.8772728,294912,5648.2451171875
1702605521.9031508,311296,6404.47705078125
1702605536.3048897,327680,7251.99462890625
1702605550.67839,344064,7489.36376953125
1702605564.5942223,360448,8482.458984375
1702605578.5953562,376832,9172.7607421875
1702605592.315267,393216,10009.5087890625
1702605606.100992,409600,10879.7255859375
1702605620.0293767,425984,11722.4638671875
1702605633.863486,442368,13010.7548828125
1702605647.764037,458752,13663.5732421875
1702605661.4969609,475136,14210.5849609375
1702605675.474323,491520,15120.9423828125
1702605689.5971708,507904,16098.359375
1702605703.4835565,524288,16749.046875
1702605717.4075289,540672,17345.37109375
1702605731.175878,557056,17914.826171875
1702605744.8350992,573440,18693.208984375
1702605758.5047355,589824,19293.142578125
1702605772.5174952,606208,19585.3671875
1702605786.2522464,622592,20226.365234375
1702605800.0176468,638976,20486.068359375
1702605813.7529562,655360,21053.119140625
1702605827.414336,671744,21451.029296875
1702605841.2281199,688128,22071.5703125
1702605854.980512,704512,23326.5546875
1702605868.837147,720896,24128.080078125
1702605882.608383,737280,24371.19921875
1702605896.298034,753664,25027.0703125
1702605910.1834795,770048,25454.591796875
1702605923.8541493,786432,25854.169921875
1702605937.8705695,802816,25752.138671875
1702605951.6005588,819200,25860.8046875
1702605965.224038,835584,26291.921875
1702605979.0411417,851968,26904.435546875
1702605992.8429568,868352,27356.435546875
1702606006.5812738,884736,27877.26171875
1702606020.2855713,901120,28364.099609375
1702606034.3632936,917504,28561.568359375
1702606048.2865076,933888,28754.998046875
1702606062.2979555,950272,28521.39453125
1702606075.9861999,966656,28557.275390625
1702606089.8283901,983040,28138.642578125
1702606103.7143142,999424,28260.33203125
1702606117.644674,1015808,27841.47265625
1702606131.4291074,1032192,27517.248046875
1702606145.19331,1048576,27353.09375
1702606159.4130619,1064960,26166.65234375
1702606173.0973003,1081344,26261.783203125
1702606187.1542282,1097728,25516.9921875
1702606201.389832,1114112,24154.638671875
1702606215.106457,1130496,24218.080078125
1702606228.8733788,1146880,25262.830078125
1702606242.6317258,1163264,25016.771484375
1702606256.8677878,1179648,23715.9140625
1702606270.8707297,1196032,23105.61328125
1702606284.818975,1212416,22804.30078125
1702606299.4264567,1228800,21285.48828125
1702606313.4108732,1245184,21764.1484375
1702606327.6547036,1261568,20448.47265625
1702606341.6507077,1277952,20619.275390625
1702606355.2045248,1294336,20642.2734375
1702606369.0115163,1310720,21309.822265625
1702606382.6218686,1327104,21887.05078125
1702606396.3254309,1343488,21992.6875
1702606410.3609104,1359872,21584.255859375
1702606424.2387831,1376256,21777.4609375
1702606437.9697526,1392640,22205.80078125
1702606451.603516,1409024,22616.814453125
1702606465.6544075,1425408,23274.912109375
1702606479.730945,1441792,22718.251953125
1702606493.7271106,1458176,22481.6796875
1702606507.4840925,1474560,22892.373046875
1702606521.8812578,1490944,22170.146484375
1702606535.9508939,1507328,21695.740234375
1702606550.070147,1523712,22546.990234375
1702606564.0729525,1540096,22960.166015625
1702606578.2386444,1556480,22554.515625
1702606592.139215,1572864,23383.5078125
1702606606.4627059,1589248,22460.205078125
1702606620.4899876,1605632,22289.54296875
1702606634.573579,1622016,20828.361328125
1702606648.4575849,1638400,20590.708984375
1702606662.2332313,1654784,20994.45703125
1702606676.197957,1671168,20505.939453125
1702606690.206114,1687552,19258.625
1702606704.1276286,1703936,19743.8359375
1702606718.4213247,1720320,19506.19140625
1702606732.3048284,1736704,19173.322265625
1702606746.5625784,1753088,18745.0703125
1702606760.130833,1769472,20068.017578125
1702606773.7668705,1785856,21061.625
1702606788.1943142,1802240,19962.5
1702606801.9025629,1818624,20522.556640625
1702606816.1157634,1835008,19857.818359375
1702606829.8854778,1851392,19978.416015625
1702606843.5456707,1867776,21259.302734375
1702606857.436784,1884160,21959.412109375
1702606871.3284988,1900544,21750.298828125
1702606885.3089366,1916928,21851.37109375
1702606899.8062284,1933312,20445.564453125
1702606913.3047626,1949696,21833.638671875
1702606927.0339763,1966080,22765.1640625
1702606941.139907,1982464,21938.41796875
1702606954.9485369,1998848,22807.572265625
1702606968.8117785,2015232,23312.576171875
1702606982.6459348,2031616,23600.140625
1702606996.4618177,2048000,24483.55078125
1702607010.1202104,2064384,25891.962890625
1702607024.1952114,2080768,25691.392578125
1702607037.9278738,2097152,25692.671875
1702607051.765182,2113536,26069.994140625
1702607065.8536434,2129920,26861.5390625
1702607079.438265,2146304,27231.46875
1702607093.1334293,2162688,27531.54296875
1702607106.7053146,2179072,28727.65234375
1702607120.4828672,2195456,29150.814453125
1702607134.2862005,2211840,28614.697265625
1702607147.961547,2228224,28349.68359375
1702607161.5582187,2244608,29511.470703125
1702607175.1956089,2260992,29721.5234375
1702607188.7055163,2277376,30536.7109375
1702607202.4639823,2293760,30483.546875
