Wall time,Step,Value
1702508878.7362103,16384,630.3493041992188
1702508893.1821022,32768,588.4722900390625
1702508907.9773738,49152,607.4481811523438
1702508922.692387,65536,556.26318359375
1702508937.1214883,81920,633.1954345703125
1702508950.6418326,98304,551.0223388671875
1702508963.3951962,114688,558.2255859375
1702508975.9563713,131072,558.2427368164062
1702508988.2192395,147456,576.0645141601562
1702509000.6917536,163840,613.4758911132812
1702509013.0625954,180224,612.8511962890625
1702509025.8108096,196608,656.202392578125
1702509038.3607755,212992,721.263427734375
1702509051.0519602,229376,770.6536254882812
1702509063.4753644,245760,805.5486450195312
1702509076.2498155,262144,884.7774658203125
1702509089.1645668,278528,1035.553466796875
1702509101.76358,294912,1095.2191162109375
1702509114.3789122,311296,1124.95556640625
1702509126.9893882,327680,1199.0570068359375
1702509139.6270106,344064,1300.829833984375
1702509152.539324,360448,1381.487060546875
1702509165.2279727,376832,1510.0225830078125
1702509177.7697697,393216,1576.0662841796875
1702509190.42895,409600,1625.464599609375
1702509202.8752286,425984,1642.3094482421875
1702509215.6878648,442368,1706.590576171875
1702509228.1504903,458752,1744.0416259765625
1702509240.7158196,475136,1783.4093017578125
1702509253.194821,491520,1801.1185302734375
1702509265.974402,507904,1789.7420654296875
1702509278.634945,524288,1790.6900634765625
1702509291.515286,540672,1822.5897216796875
1702509304.2227528,557056,1818.965576171875
1702509317.0675666,573440,1890.9483642578125
1702509329.7896833,589824,1968.912109375
1702509342.3100476,606208,2053.7158203125
1702509354.8690417,622592,2139.6533203125
1702509367.2645192,638976,2153.909912109375
1702509379.7921784,655360,2280.97265625
1702509392.258277,671744,2336.274658203125
1702509404.7127414,688128,2426.03759765625
1702509417.2595897,704512,2474.711181640625
1702509429.916726,720896,2537.6591796875
1702509442.6113706,737280,2587.19384765625
1702509455.1271293,753664,2609.852294921875
1702509467.670087,770048,2712.482666015625
1702509480.1977427,786432,2792.936279296875
1702509492.7715604,802816,2901.718017578125
1702509505.4214807,819200,3007.730224609375
1702509517.9033186,835584,3060.083251953125
1702509530.5083592,851968,3180.57666015625
1702509543.1891825,868352,3282.333740234375
1702509555.739136,884736,3360.27197265625
1702509568.1941853,901120,3423.6943359375
1702509580.8966534,917504,3540.298583984375
1702509593.5308483,933888,3638.936767578125
1702509606.1870096,950272,3703.727294921875
1702509618.7323375,966656,3828.084228515625
1702509631.582826,983040,3933.25537109375
1702509644.2069542,999424,3928.7021484375
1702509656.9469166,1015808,3985.249755859375
1702509669.5270033,1032192,4027.826904296875
1702509682.0768607,1048576,4059.08447265625
1702509694.7171695,1064960,4142.08154296875
1702509707.3881319,1081344,4227.953125
1702509719.9600759,1097728,4230.8896484375
1702509732.6758533,1114112,4281.4765625
1702509745.19068,1130496,4333.5400390625
1702509757.9194982,1146880,4385.65185546875
1702509770.502432,1163264,4463.50732421875
1702509783.3030047,1179648,4532.93359375
1702509796.082524,1196032,4533.19091796875
1702509808.8753805,1212416,4540.55712890625
1702509821.7123616,1228800,4532.42626953125
1702509834.6286922,1245184,4507.73828125
1702509847.4827535,1261568,4459.42138671875
1702509860.2985816,1277952,4491.37646484375
1702509873.1832016,1294336,4498.0458984375
1702509885.9091425,1310720,4578.93212890625
1702509898.7686257,1327104,4559.75732421875
1702509911.6703641,1343488,4604.8427734375
1702509924.6167176,1359872,4636.86474609375
1702509937.4745333,1376256,4602.482421875
1702509950.1857073,1392640,4688.3349609375
1702509962.9123085,1409024,4784.3515625
1702509975.7537808,1425408,4903.2822265625
1702509988.5810142,1441792,4970.06103515625
1702510001.5041192,1458176,4950.83349609375
1702510014.3858163,1474560,5003.01708984375
1702510027.3160942,1490944,4974.72998046875
1702510040.3424559,1507328,4896.615234375
1702510053.363225,1523712,4927.1748046875
1702510066.231249,1540096,4973.4638671875
1702510079.054209,1556480,4957.11865234375
1702510091.8950508,1572864,5062.265625
1702510104.810273,1589248,5065.90283203125
1702510117.441944,1605632,5124.9306640625
1702510130.2069042,1622016,5202.912109375
1702510142.8807228,1638400,5222.08447265625
1702510155.4263046,1654784,5303.3251953125
1702510168.1075346,1671168,5364.94873046875
1702510180.6718204,1687552,5418.25390625
1702510193.369741,1703936,5544.85302734375
1702510205.807225,1720320,5630.15185546875
1702510218.1609423,1736704,5690.3974609375
1702510230.8196335,1753088,5761.14990234375
1702510243.4538078,1769472,5825.81494140625
1702510256.0668674,1785856,5955.6201171875
1702510268.543797,1802240,6012.126953125
1702510281.0066102,1818624,6137.1806640625
1702510293.5201805,1835008,6297.9521484375
1702510306.0161276,1851392,6361.36279296875
1702510318.5035727,1867776,6388.3271484375
1702510330.924301,1884160,6533.1943359375
1702510343.3555598,1900544,6677.51025390625
1702510355.6773007,1916928,6822.09423828125
1702510367.9711401,1933312,6974.05712890625
1702510380.1893077,1949696,7192.455078125
1702510392.663997,1966080,7345.31103515625
1702510405.0485182,1982464,7268.4599609375
1702510417.3309546,1998848,7423.70654296875
1702510430.0738025,2015232,7542.01220703125
1702510442.5636427,2031616,7510.92041015625
1702510454.8449905,2048000,7514.0576171875
1702510467.1121676,2064384,7466.8447265625
1702510479.2763338,2080768,7584.7919921875
1702510491.530706,2097152,7516.72314453125
1702510503.5692623,2113536,7618.69091796875
1702510515.6316075,2129920,7713.845703125
1702510527.8877535,2146304,7753.29150390625
1702510540.1436093,2162688,7877.97705078125
1702510552.2320735,2179072,7856.544921875
1702510564.3900712,2195456,7999.72412109375
1702510576.3389204,2211840,8181.7490234375
1702510588.3473587,2228224,8458.4521484375
1702510600.30388,2244608,8681.94921875
1702510612.4625957,2260992,8918.8037109375
1702510624.553625,2277376,8948.744140625
1702510636.7462385,2293760,9176.5625
1702510648.6121178,2310144,9479.349609375
1702510660.5968716,2326528,9655.6376953125
1702510672.7283509,2342912,9913.125
1702510684.6660185,2359296,10129.20703125
1702510696.816549,2375680,10373.1572265625
1702510708.7452288,2392064,10590.8505859375
1702510720.6533482,2408448,10913.326171875
1702510732.6311834,2424832,11026.8046875
1702510744.6109917,2441216,11229.9111328125
1702510756.745992,2457600,11468.4404296875
1702510768.8882039,2473984,11392.7109375
1702510780.9923353,2490368,11528.1220703125
1702510793.0187886,2506752,11671.458984375
1702510805.3186092,2523136,11759.7236328125
1702510817.347533,2539520,11931.6484375
1702510829.4242854,2555904,11841.6064453125
1702510841.7060883,2572288,11659.7880859375
1702510854.3254032,2588672,11288.220703125
