Wall time,Step,Value
1701367115.2197914,6225920,17198.361328125
1701367194.765561,6291456,17212.19140625
1701367274.4499052,6356992,17321.109375
1701367354.1503282,6422528,17052.607421875
1701367433.7970984,6488064,16970.517578125
1701367513.217875,6553600,17553.544921875
1701367592.9841008,6619136,17830.4609375
1701367673.170112,6684672,18007.4765625
1701367752.859628,6750208,18316.134765625
1701367832.7612383,6815744,18689.240234375
1701367912.5430927,6881280,18864.212890625
1701367992.2425544,6946816,19246.505859375
1701368071.9757848,7012352,19404.826171875
1701368151.791162,7077888,19596.3359375
1701368231.4518323,7143424,19751.025390625
1701368311.3417654,7208960,19759.349609375
1701368391.119555,7274496,19494.11328125
1701368470.9701502,7340032,19435.0078125
1701368550.9352803,7405568,19184.712890625
1701368630.889347,7471104,19305.388671875
1701368710.8282847,7536640,19166.849609375
1701368790.7466,7602176,19120.197265625
1701368870.724887,7667712,19097.71875
1701368950.6646292,7733248,19160.375
1701369030.5457723,7798784,19146.57421875
1701369110.4674993,7864320,19288.80078125
1701369190.4035678,7929856,19406.8125
1701369270.1515293,7995392,19586.85546875
1701369349.808084,8060928,19674.728515625
1701369429.6082046,8126464,19847.5390625
1701369509.31124,8192000,19784.302734375
1701369588.7945428,8257536,19861.423828125
1701369668.5757015,8323072,20004.00390625
1701369748.2681293,8388608,19988.841796875
1701369828.3998368,8454144,19946.171875
1701369908.2187726,8519680,19766.044921875
1701369988.2185516,8585216,19675.322265625
1701370068.2871418,8650752,19416.328125
1701370148.0640643,8716288,19469.748046875
1701370228.030436,8781824,19398.115234375
1701370307.9717991,8847360,19210.1875
1701370387.6840062,8912896,19274.7890625
1701370467.7941382,8978432,19388.560546875
1701370547.8253298,9043968,19309.31640625
1701370627.8392136,9109504,19309.236328125
1701370707.7542558,9175040,19430.056640625
1701370787.7375183,9240576,19382.498046875
1701370867.447793,9306112,19621.166015625
1701370947.4412494,9371648,19554.408203125
1701371027.1159518,9437184,19433.685546875
1701371106.891981,9502720,19647.48828125
1701371186.790618,9568256,19455.212890625
1701371266.7977579,9633792,19506.033203125
1701371346.6422212,9699328,19476.994140625
1701371426.2833993,9764864,19163.634765625
1701371506.296671,9830400,19395.845703125
1701371587.8879492,9895936,19322.44140625
1701371668.4957812,9961472,19226.94921875
1701371748.7129598,10027008,19173.359375
