#{"t_start": 1702563008.4127276, "env_id": "cpg_plainEnv"}
r,l,t
-2103.707863,693,1.782885
-3521.555092,924,2.69823
-605.639517,636,3.416288
8103.259852,1590,4.936821
-2242.213132,931,5.837965
-123.30195,952,6.768057
-515.621165,730,7.552324
-1606.977127,702,8.264676
-2391.424456,655,8.931587
-1746.458854,1190,10.107877
-378.097542,968,11.056767
-807.070495,289,11.462595
-3203.936054,850,12.32124
237.043612,1191,13.523759
173.738228,627,14.157246
-3542.146932,1113,15.263921
-1744.35609,2280,17.424861
-669.596347,1049,18.669096
-2540.94262,1115,19.75884
-1447.97068,562,20.344355
-3106.15442,952,21.270917
3470.412331,1056,22.332425
562.10389,1391,23.648245
2343.292488,1838,25.400678
-950.881576,516,25.971185
-2439.082736,836,26.809519
930.33533,841,27.685863
-2997.344165,1239,28.845526
-1863.335547,1115,29.919327
-2519.487957,582,30.613684
-395.551118,1411,32.009376
872.151327,810,32.832835
-596.233117,533,33.379575
1924.920473,1008,34.565045
7276.577132,1361,35.85072
2790.304747,1414,37.208449
-1830.970394,652,37.84164
-989.493946,851,38.612154
-1011.532656,565,39.171078
5691.863314,1865,40.914633
-909.991255,565,41.471487
-2177.266874,593,42.059109
-1423.078453,1323,43.236598
-821.098148,831,44.010608
1060.998955,1319,45.181565
-493.734683,1728,46.710412
-2129.529854,669,47.365757
425.786706,2472,49.716716
2697.08743,957,50.598692
-2517.450505,968,51.505136
1213.550531,740,52.203296
-1772.24108,481,52.698172
-412.498137,680,53.359596
1338.76838,1169,54.406905
-119.409801,1022,55.306423
1462.61227,1437,56.55953
-1212.77886,599,57.135105
-1846.725712,765,57.856572
-1093.853376,428,58.301026
-1233.887165,840,59.07937
-617.4472,1191,60.13291
-1327.67855,561,60.688392
-3981.087812,1287,61.853974
-2261.329165,618,62.456295
-244.522848,492,62.949023
-2488.265188,505,63.456725
-1984.019141,912,64.27705
-2156.122866,782,65.239008
1351.352751,1507,66.573814
1950.396266,1099,67.574376
-3059.793384,717,68.289777
-1988.583786,422,68.735908
-2632.16794,484,69.244008
1780.499811,1191,70.313885
-2673.850978,957,71.213151
-1757.602971,882,72.030346
-1107.737342,993,72.968405
-3090.949551,886,73.811688
-2878.767791,664,74.458871
1496.457334,1046,75.412515
-1015.425137,416,75.845116
-1276.176282,603,76.445837
-1525.03606,495,76.960206
-1675.686346,417,77.402953
-2532.330577,634,78.015481
8970.409203,1815,79.656938
410.954993,802,80.444248
-1383.233792,610,81.360495
-1342.388291,310,81.722959
-1715.899811,418,82.163457
-3140.65073,1069,83.144306
-686.423653,904,83.982101
