#{"t_start": 1696450220.255014, "env_id": "plainCPGEnv-v0"}
r,l,t
-2377.514717,456,1.400119
-2180.035959,451,1.869056
-1894.599735,808,2.640215
-2198.852507,752,3.367288
-2841.4872,2358,5.351904
-2400.502262,719,6.00695
-2370.529165,498,6.499983
-1463.399319,602,7.08022
-2225.320119,1164,8.122654
-2303.07882,721,8.799049
-1274.636757,573,9.359531
-2182.347296,822,10.136867
-2279.076254,639,10.767268
-2233.974527,721,11.449795
-2390.48972,679,12.092764
-2397.696438,976,12.95925
-2347.545995,891,13.772687
-1886.540188,456,14.238009
-2368.909121,1049,15.175021
-1386.55651,479,15.662277
-2007.633271,482,16.144484
-2203.145283,1263,17.67275
-2082.066368,526,18.21324
-2307.416222,1560,19.599828
-2089.337215,579,20.175794
-2089.36382,903,21.00899
-2119.116647,1210,22.101833
-2302.747198,624,22.704352
-1830.503877,541,23.229108
-2322.185389,931,24.074598
-1886.645308,1400,25.299926
-1984.363346,409,25.72338
-2074.080799,956,26.586983
-2469.559253,1474,27.900004
-2236.864052,982,28.795595
-1709.741774,909,29.628769
-1905.841167,934,30.485908
-2243.818544,926,31.334858
-1565.410568,417,32.106911
-1751.178733,1252,33.213425
-1821.506125,576,33.786284
-2100.992288,1364,34.986356
-351.240552,999,35.883932
-3043.95376,2613,38.092844
-2247.448652,1012,38.997212
-1886.572989,731,39.695853
-2378.868887,865,40.490312
-1883.026958,638,41.107615
-2257.039898,832,41.87929
-3055.061495,2235,43.77739
-2339.709166,616,44.360075
-1958.537476,951,45.225527
-2513.536157,992,46.121733
-2029.039032,514,46.637148
-2059.134572,1297,48.147205
-1367.42584,848,48.943052
-1985.279561,510,49.446773
-2207.62366,669,50.090913
-427.831156,984,50.9874
-2588.583442,2268,52.899642
-961.184927,611,53.484343
-2283.954777,959,54.33942
-1302.622974,1368,55.537723
-1826.087312,723,56.214481
-1891.410282,480,56.700419
-1093.09141,508,57.199911
-697.503254,629,57.793069
39.205218,892,58.594136
-2144.299927,1722,60.071018
-2197.899645,523,60.587942
-2254.28805,503,61.088929
-2361.054014,592,61.654773
-2279.743918,552,62.549787
-1998.423686,695,63.184795
-1986.661688,777,63.894026
-1409.504849,756,64.578917
-2068.627758,1807,66.114064
-1908.31499,762,66.811861
-1914.05904,696,67.449948
-1637.518632,574,68.001163
-1663.481576,608,68.578011
1116.747961,1030,69.473697
-2675.510845,1318,70.619256
-1657.746641,848,71.391311
-1908.636478,734,72.070248
-878.517926,479,72.541727
-2198.996884,639,73.141832
-1696.037121,829,73.902663
-1254.585395,1588,75.240602
-2064.767005,585,75.793356
-1596.880887,1481,77.053811
-2656.043216,2149,79.21405
-2228.956175,905,80.024969
-2131.943208,930,80.845668
-2057.787724,853,81.605298
-1736.22444,1053,82.516298
-1143.962499,1678,83.953919
-1100.116556,593,84.524801
-2143.783791,910,85.338247
-2096.969466,705,85.988244
-2148.509852,791,86.714537
-1231.20533,1748,88.215053
-2323.683598,648,88.836122
-836.286248,562,89.377302
-2020.475411,473,89.850911
-1293.744731,534,90.377284
-639.714831,541,90.896434
-2188.726446,1034,91.81468
-1527.805963,617,92.766752
-2241.2589,779,93.476451
-876.29837,880,94.283799
-430.396765,780,94.990025
3715.723868,1531,96.296384
-496.644336,892,97.085692
-2048.970102,887,97.874275
1217.558292,1599,99.249918
-1271.996845,645,99.853058
-1226.453098,921,100.694853
289.663622,893,101.492195
-1332.151699,531,102.001777
-1708.900526,646,102.613122
-1180.300164,570,103.166399
266.739119,531,103.680011
-116.279473,1408,104.892203
-2415.128389,1495,106.176737
523.642521,2846,108.913519
-281.562297,906,109.738195
1760.400873,1855,111.316691
2677.269861,1512,112.617531
1923.202032,2362,114.627656
-1635.786706,895,115.430456
-2154.45287,786,116.159621
-2117.332127,1048,117.092739
-602.857128,1921,118.731116
5311.081115,2152,120.534127
-750.557603,446,120.986022
1197.838114,2486,123.433413
475.27926,967,124.312768
10856.533789,5001,128.41685
628.306468,1544,129.741335
-1081.319846,559,130.284336
958.137203,1046,131.204874
-409.594341,661,131.822188
2880.988202,2394,133.821249
-931.047123,1597,135.202661
-735.392743,1876,137.189285
-405.816969,1285,138.328271
-1886.775779,591,138.889314
7842.419817,2853,141.257541
-1280.315518,746,141.943629
4357.074429,1609,143.314875
10023.544938,3178,145.93948
-1300.677627,989,146.827977
636.81667,969,147.700915
-1122.557184,619,148.287536
3628.517516,1592,149.648878
1709.391584,952,150.493658
-886.685176,602,151.40942
6462.689822,1846,152.968554
8703.797409,2357,154.93145
847.730327,1740,156.406153
3429.502483,1049,157.330498
555.630573,1992,159.019821
1131.906984,1378,160.214046
4987.986622,3349,162.984748
3710.124309,2543,165.457849
3423.056284,1736,166.921542
243.77682,1524,168.236226
6434.054389,2480,170.321922
599.168777,1014,171.225104
-511.311931,460,171.688737
3759.897982,1359,172.859816
-2318.411055,1036,173.797087
-232.061192,999,174.704786
-617.34994,521,175.20917
4405.35295,1732,176.696651
-249.172908,881,177.494212
-1451.505413,571,178.04698
6029.039674,2008,180.101963
62.074331,520,180.610958
-897.571274,766,181.320836
18332.566892,5001,185.424574
-476.838396,441,185.875253
1119.010955,1281,187.015669
1067.785842,801,187.753401
-131.87918,649,188.382873
1654.871974,765,189.091215
765.222775,1217,190.176517
2461.688692,1285,191.318391
6681.108012,2333,193.283059
8179.223212,2417,195.693037
270.232376,760,196.389225
